,created_at,text,user_followers_count,retweet_count,favorite_count,hashtags
693,2016-12-29,I'm earning #mPLUSRewards in Horoscopes - Zodiac Astrology. https://t.co/1oStIrIxTa,55,0,0,"[{'text': 'mPLUSRewards', 'indices': [12, 25]}]"
702,2016-12-29,Wtf am I supposed to do I'm giving you all my options to try to freakin talk to you!!,4771,0,0,[]
708,2016-12-29,RT @cvpcxke: Been a little lost lately but that's ok.,62272,0,0,[]
711,2016-12-29,RT @cvpcxke: Been a little lost lately but that's ok.,22205,0,0,[]
712,2016-12-29,Taken Forever Fuck..,3018,0,0,[]
720,2016-12-29,#melbweather is at top! Know the hourly TOP trends. Visit https://t.co/uY4YvLLJZB https://t.co/W3XUbTUyQ8,901,0,0,"[{'text': 'melbweather', 'indices': [0, 12]}]"
0,2016-12-29,"RT @jayson_kantilal: Delicious Babes You Don't Want To Miss
https://t.co/OaL2oeZDDC",15886,0,0,[]
8,2016-12-29,Hey there. https://t.co/qYMSMTfyI1,272,0,0,[]
12,2016-12-29,Home,3189,0,0,[]
14,2016-12-29,@BriteEyes8 @jewelry487jw62 @RealJamesWoods Netanyahu Wants Justice. He has evidence to what was arranged. So I was thinking there must be&gt;&gt;,6102,0,0,[]
17,2016-12-29,"RT @savetrees3: Jennifer Lopez's Booty Might Explode In These Tiny Gym Tights!
https://t.co/a0jtmd34Tl",12553,0,0,[]
20,2016-12-29,Gotta get up out the city before it try to trap me,1013,0,0,[]
29,2016-12-29,Honestly I'm so nice to him https://t.co/LRu36VCsyA,2741,0,0,[]
30,2016-12-29,Orang-orang yang berhasil dalam hidup ialah mereka yang tahan uji,99,0,0,[]
31,2016-12-29,ICELAND IS SO COLD WTTF,822,0,0,[]
34,2016-12-29,ESPECIALLY BECAUSE ITS NEVER IN A GOOD CONTEXT ASJKLFAS,1106,0,0,[]
35,2016-12-29,@TheListOfKazuto Fuck them,151,0,0,[]
40,2016-12-29,RT @tjoiyuju: @96YerinJung https://t.co/xBAg7xycn4,1430,0,0,[]
43,2016-12-29,".
61 Year Old Man Wrongly Imprisoned For More Than 30 Years Gets $75

https://t.co/6uQwFXxYiX",16,0,0,[]
48,2016-12-29,Nights that turn into mornings with amazing friends are litterally perfection!,197,0,0,[]
53,2016-12-29,@Harry_Styles good night i love you,591,0,0,[]
55,2016-12-29,https://t.co/aPgxcaBLVQ,192,0,0,[]
56,2016-12-29,Did she? https://t.co/4mIbdgpdVc,539,0,0,[]
57,2016-12-29,RT @Lonely_Dad: you still have a few days to kill me @ 2016,71,0,0,[]
60,2016-12-29,"Listen to XPose-Rec.t.less(Reckless)|Hardcore Rap by LegitEntertainmentXP #np on #SoundCloud
https://t.co/grS3lgqmeR",143,0,0,"[{'text': 'np', 'indices': [74, 77]}, {'text': 'SoundCloud', 'indices': [81, 92]}]"
61,2016-12-29,One and only https://t.co/tS7NwOtmZ9,55,0,0,[]
63,2016-12-29,"RT @Body_Tattoos: 1,000 #Facebook Likes Real, https://t.co/fFDKQ2ETw9 https://t.co/eHpLaxnWOd",52,0,0,"[{'text': 'Facebook', 'indices': [24, 33]}]"
66,2016-12-29,"RT @Body_Tattoos: 1,000 #Facebook Likes Real, https://t.co/fFDKQ2ETw9 https://t.co/eHpLaxnWOd",50,0,0,"[{'text': 'Facebook', 'indices': [24, 33]}]"
73,2016-12-29,RT @carltonnobanks: t-pain is the t-pain of our generation https://t.co/qzld4kGU6R,1037,0,0,[]
75,2016-12-29,both    #TeamBTS https://t.co/saHvK3Z2hC,6541,0,0,"[{'text': 'TeamBTS', 'indices': [8, 16]}]"
79,2016-12-29,#News 2017 CIOR Kids Led #Sneakers https://t.co/DrWXafWnHL #fashion #shoes #newdeals #free #win #music #ad #rt https://t.co/5GytnjZyCo,24,0,0,"[{'text': 'News', 'indices': [0, 5]}, {'text': 'Sneakers', 'indices': [25, 34]}, {'text': 'fashion', 'indices': [59, 67]}, {'text': 'shoes', 'indices': [68, 74]}, {'text': 'newdeals', 'indices': [75, 84]}, {'text': 'free', 'indices': [85, 90]}, {'text': 'win', 'indices': [91, 95]}, {'text': 'music', 'indices': [96, 102]}, {'text': 'ad', 'indices': [103, 106]}, {'text': 'rt', 'indices': [107, 110]}]"
83,2016-12-29,ringo2500 #VideoMTV2016 Lady Gaga,100,0,0,"[{'text': 'VideoMTV2016', 'indices': [10, 23]}]"
93,2016-12-29,video: Italian sex mature and teen womans in... https://t.co/T64UFS8dhE #nsfw #porn #italianporn #italianbabes #italiangirls,329,0,0,"[{'text': 'nsfw', 'indices': [72, 77]}, {'text': 'porn', 'indices': [78, 83]}, {'text': 'italianporn', 'indices': [84, 96]}, {'text': 'italianbabes', 'indices': [97, 110]}, {'text': 'italiangirls', 'indices': [111, 124]}]"
101,2016-12-29,RT @johndurant: How many people did you knowingly expose to HIV? https://t.co/XubVqzfe5O,707,0,0,[]
127,2016-12-29,RT @SomeDudeRJ: We gotta bring back burning CDs in 2017 https://t.co/uyc8aopBr4,660,0,0,[]
131,2016-12-29,@streamoftears @linshanity otw,789,0,0,[]
134,2016-12-29,Want to #hookup with this #naughty #GILF? Make it happen at https://t.co/Y31DiqXiiy https://t.co/EHxLMhH0Yg,49,0,0,"[{'text': 'hookup', 'indices': [8, 15]}, {'text': 'naughty', 'indices': [26, 34]}, {'text': 'GILF', 'indices': [35, 40]}]"
135,2016-12-29,https://t.co/jiBZj53teE,588,0,0,[]
139,2016-12-29,Rappahannock Cellars - https://t.co/ayn6Wbcb04 https://t.co/VMdVWWCOa7,0,0,0,[]
149,2016-12-29,How to Get People Wanting to Hear Your Music! https://t.co/205PWpMAQF https://t.co/0Dscz1c9k6,18394,0,0,[]
155,2016-12-29,RT https://t.co/UcyRkkgy8E Vasilopita Cake Recipe https://t.co/Sbx4Q2RUsz,1179,0,0,[]
157,2016-12-29,RT @KellyannePolls: The Trump Effect https://t.co/tv7bvvUBPr,4836,0,0,[]
165,2016-12-29,@brokenglasseye Al-lustrations,427,0,0,[]
182,2016-12-29,Nigerian Army: Boko Haram May Have Used Chibok Girls as Shields During Attack https://t.co/tj4ertehaj,3,0,0,[]
187,2016-12-29,"RT @TheLmaoBear: When You Cut Ice Cream Instead of Scooping, Something Good Happens! https://t.co/3Vm5l4ZL96",38091,0,0,[]
188,2016-12-29,"RT @TheLmaoBear: When You Cut Ice Cream Instead of Scooping, Something Good Happens! https://t.co/3Vm5l4ZL96",19189,0,0,[]
189,2016-12-29,"RT @TheLmaoBear: When You Cut Ice Cream Instead of Scooping, Something Good Happens! https://t.co/3Vm5l4ZL96",46319,0,0,[]
195,2016-12-29,RT @imlolabashang: Crying is not the solution but crying makes you feel better.,193,0,0,[]
200,2016-12-29,RT @habibthink: Kadang teroris diberi bungkus sebagai mujahid.,422,0,0,[]
206,2016-12-29,"Pano matatapos yung thesis eh kung hindi gabi lang nagagalaw, every other day naman. Putek",274,0,0,[]
210,2016-12-29,Check out this hot picture on our tumblr: https://t.co/4QeVCjEGJM,855,0,0,[]
215,2016-12-29,"I don't need someone to telllll me I'm cute, I do have mirrors",162,0,0,[]
232,2016-12-29,"RT @klatchet: Hello Lil Sleepy, sadly you forgot to log off twitter at Best Buy. https://t.co/mdnGMdNfeT",220,0,0,[]
235,2016-12-29,"RT @SupergirlErks: Tired of being hurt 
Tired of getting broken down
Tired of pretending happy
Tired of faking smile",348,0,0,[]
249,2016-12-29,"RT @OOYLBabes: Too much sex? Sorry, never heard of it.",1520,0,0,[]
257,2016-12-29,"Sto bi rekao jedan drug :""Znas sta cemo!? Odemo u Priboj, nadjemo ribu, pola godine izlazimo i odmah prsten na ruku. Nemam zivaca za drugo.""",521,0,0,[]
259,2016-12-29,"Hehehe BTS has my hearteu 

#TeamBTS #SOOMPIAWARDS",274,0,0,"[{'text': 'TeamBTS', 'indices': [28, 36]}, {'text': 'SOOMPIAWARDS', 'indices': [37, 50]}]"
260,2016-12-29,RT @OxygenRevs: Helping Out @PentaCollusive,690,0,0,[]
269,2016-12-29,RT @eternallyuta_: This girl's reaction after talking w yuta taeyong and winwin lmao same girl same https://t.co/8CtWvryZGp,143,0,0,[]
270,2016-12-29,"airabisthara   Benar, mbak cukup menyebutkan salah satu dari 5 konten tersebut :) -Arum",857,0,0,[]
275,2016-12-29,@softtaur look it pikablu https://t.co/TppZlSVxeJ,76,0,0,[]
279,2016-12-29,"Eight hundred five 
#TeamINFINITE",107,0,0,"[{'text': 'TeamINFINITE', 'indices': [20, 33]}]"
286,2016-12-29,WHAT ONE OF YALL FAKE BITCHES SNAKED ME OUT https://t.co/5UMGMA1rIO,1814,0,0,[]
291,2016-12-29,LMAO @ the accuracy. https://t.co/Xq4vAw9JBU,3673,0,0,[]
317,2016-12-29,@CakeOwna @LosPollosTV W,68,0,0,[]
339,2016-12-29,RT @_DjNitrane: Bad &amp; Boujee gotta be that midnight song for NYE.,967,0,0,[]
353,2016-12-29,RT @SuchALook: Level of being extra: victoria beckham at the dmv https://t.co/89PkUly8bm,389,0,0,[]
359,2016-12-29,Walls have ears. #TeamGOT7,2,0,0,"[{'text': 'TeamGOT7', 'indices': [17, 26]}]"
365,2016-12-29,I'm weak af the Kings are winning lol https://t.co/tLmIevZLmh,282,0,0,[]
372,2016-12-29,have him as mg husband/boyfriend #TeamBTS #SOOMPIAWARDS https://t.co/BaRuHJYtYi,1919,0,0,"[{'text': 'TeamBTS', 'indices': [33, 41]}, {'text': 'SOOMPIAWARDS', 'indices': [42, 55]}]"
376,2016-12-29,That which is acquired without difficulty is dispersed with equal facility. #Quotes https://t.co/4p5zRZxbUb,1413,0,0,"[{'text': 'Quotes', 'indices': [76, 83]}]"
381,2016-12-29,"RT @nkilxm: 1 RT= 1 VOTE
50 RT= 50 VOTES

#NOW2016 #NOWZAYN https://t.co/iRm8ZDTVaz",128,0,0,"[{'text': 'NOW2016', 'indices': [42, 50]}, {'text': 'NOWZAYN', 'indices': [51, 59]}]"
385,2016-12-29,RT @CatherineG0116: #MTWIYloNice https://t.co/9Zr7qGoMRf,41,0,0,"[{'text': 'MTWIYloNice', 'indices': [20, 32]}]"
386,2016-12-29,LMAO https://t.co/G0qBInqJTD,958,0,0,[]
409,2016-12-29,Women looking for a date!  #sexdate  #sexdating https://t.co/szFVcDRjyM,54,0,0,"[{'text': 'sexdate', 'indices': [27, 35]}, {'text': 'sexdating', 'indices': [37, 47]}]"
415,2016-12-29,RT @lydiaslana: LNSAHKS https://t.co/fFUIiKlaaN,4646,0,0,[]
419,2016-12-29,#naked japanese anime pink teens naked https://t.co/uot1QuWa2M,4,0,0,"[{'text': 'naked', 'indices': [0, 6]}]"
420,2016-12-29,"@AndoSweets 

""I finally feel like a weight has been lifted from my heart.""

She moves a hand over her chest.",1709,0,0,[]
439,2016-12-29,im panicking,192,0,0,[]
443,2016-12-29,RT @TheLastRidgley: @EliHawker this song speaks to me more than most music! Keep up the great work! https://t.co/wMgnKx0SCk,595,0,0,[]
445,2016-12-29,my wifi is TRASH,196,0,0,[]
449,2016-12-29,Guaped AKA spent over R50k on a bag for Bonang https://t.co/ulpLPeISo8 https://t.co/m1PjkHRnFi,627,0,0,[]
457,2016-12-29,Fake https://t.co/KCpCpbAQK4,435,0,0,[]
459,2016-12-29,#chickwithdick #trans #gay #dickgirl #sissy #ladyboy https://t.co/2n1LCrPHJU,330,0,0,"[{'text': 'chickwithdick', 'indices': [0, 14]}, {'text': 'trans', 'indices': [15, 21]}, {'text': 'gay', 'indices': [22, 26]}, {'text': 'dickgirl', 'indices': [27, 36]}, {'text': 'sissy', 'indices': [37, 43]}, {'text': 'ladyboy', 'indices': [44, 52]}]"
466,2016-12-29,@tasassytati HAVE FUN HUN ILY,85,0,0,[]
467,2016-12-29,RT @theslumflower: Healing only hurts because picking at our emotional wounds is a constant temptation that we continuously give into.,1726,0,0,[]
484,2016-12-29,@Sergio49518098 @CaliExit I have been thinking about that. Maybe I should unblock Trump and his Klan so I blast him like I did before.,1229,0,0,[]
486,2016-12-29,"RT @P1_Soni: Case against Bapuji is fabricated so we want  #Justice4Bapuji
https://t.co/m5rL7SNQzr",69,0,0,"[{'text': 'Justice4Bapuji', 'indices': [59, 74]}]"
490,2016-12-29,Enter to WIN the PBS Kids Do It Myself Cookbook from @DowntownBkwrks on #mommymoment #31DaysofGifts CAN/US https://t.co/ZnHCtrmsgi,200,0,0,"[{'text': 'mommymoment', 'indices': [72, 84]}, {'text': '31DaysofGifts', 'indices': [85, 99]}]"
495,2016-12-29,RT @TheWhiteGurI: Can You Guess Which One is Photoshopped? Number 1 is Hilarious https://t.co/yKkWv75L1H,40985,0,0,[]
497,2016-12-29,RT @TheWhiteGurI: Can You Guess Which One is Photoshopped? Number 1 is Hilarious https://t.co/yKkWv75L1H,23488,0,0,[]
501,2016-12-29,RT @TheWhiteGurI: Can You Guess Which One is Photoshopped? Number 1 is Hilarious https://t.co/yKkWv75L1H,45670,0,0,[]
502,2016-12-29,@Julieeemeow haha you dont wanna see me anyway,125,0,0,[]
507,2016-12-29,@BenTheNerd_ I've only played once with Cruz since adding him (because of scheduling conflicts or wanting to play diff games) but I'll add u,104,0,0,[]
508,2016-12-29,@Jazzy_Gaming Anytime :),1153,0,0,[]
515,2016-12-29,RT @garyfromteenmom: https://t.co/eTUABdl7YG,628,0,0,[]
516,2016-12-29,RT @iamblackbear: @alexaiono ur hard af,86,0,0,[]
521,2016-12-29,#mercedes-benz slk300 roadster environmental audit procedure,2482,0,0,"[{'text': 'mercedes', 'indices': [0, 9]}]"
525,2016-12-29,Elf medan #SOOMPIAWARDS #TeamSuperJunior,206,0,0,"[{'text': 'SOOMPIAWARDS', 'indices': [10, 23]}, {'text': 'TeamSuperJunior', 'indices': [24, 40]}]"
527,2016-12-29,RT @edggymemes: Aw poor pup https://t.co/TnjsQ8p2cX,344,0,0,[]
528,2016-12-29,https://t.co/8CEnIaXvPO,173,0,0,[]
536,2016-12-29,#TeamSuperJunior #SoompiAwards 52,2356,0,0,"[{'text': 'TeamSuperJunior', 'indices': [0, 16]}, {'text': 'SoompiAwards', 'indices': [17, 30]}]"
541,2016-12-29,RT @BaddiessNation: https://t.co/qtupJeCLjV,81813,0,0,[]
548,2016-12-29,"@LeBearPolarr cocaine is bad, Belle",526,0,0,[]
561,2016-12-29,"BLOOD SWEAT AND TEARS
#TeamBTS",25,0,0,"[{'text': 'TeamBTS', 'indices': [22, 30]}]"
572,2016-12-29,Must have Vibrating cock ring. Now for FREE:  https://t.co/WuMbAFP5z2       #erotic #sextoys #babes https://t.co/5fOjzYdsU9,133,0,0,"[{'text': 'erotic', 'indices': [76, 83]}, {'text': 'sextoys', 'indices': [84, 92]}, {'text': 'babes', 'indices': [93, 99]}]"
573,2016-12-29,"RT @DJKeemFTL: A gender for a person is one of the last things I care about in a person.

It's about how they treat me. c:",21,0,0,[]
575,2016-12-29,RT @DisickReactions: 2016 was such a cruel year https://t.co/6h65BVWLzw,46,0,0,[]
577,2016-12-29,RT @pinceees: #Pisces are not scared of commitment they're just REALLY serious about it. Truly win their heart and they will commit.,1188,0,0,"[{'text': 'Pisces', 'indices': [14, 21]}]"
581,2016-12-29,"RT @thetaes: army: hwarang isn't about taehyung if he doesn't have any screentime its okay
jin deadass: i fnished 3 eps wheres taehyungie",528,0,0,[]
583,2016-12-29,@KingPleisthenes @wnp1599 @UntergroundBoss @Cernovich Mike's not stupid but he does want Deploraball to get press and be a huge success,208,0,0,[]
591,2016-12-29,"RT @Iam_Jmack: I don't expect much from certain people, that way I don't get disappointed",374,0,0,[]
593,2016-12-29,Babes looking for a date!  #sexdate  #sexdating https://t.co/cqB4zE7yfC,139,0,0,"[{'text': 'sexdate', 'indices': [27, 35]}, {'text': 'sexdating', 'indices': [37, 47]}]"
594,2016-12-29,Bitches be lying like shit,545,0,0,[]
598,2016-12-29,RT @xofeeling: What god has for me can't nobody take that away from me.,2840,0,0,[]
615,2016-12-29,RT @imampunarko: #MakasihAnies indonesia mengajar dan membaca dapat menyelamatkan jutaan pemuda Indonesia,11,0,0,"[{'text': 'MakasihAnies', 'indices': [17, 30]}]"
621,2016-12-29,@kinsley_marieee another night filled with painting https://t.co/9DrUshov18,1138,0,0,[]
634,2016-12-29,Will never understand how Selena Gomez pulled off wearing tank tops over long sleeve shirts. You have to be next level perfect for that.,1019,0,0,[]
642,2016-12-29,RT @BasedChasen: Tony Hawk death was just a hoax https://t.co/mlFlpiXOz9,1888,0,0,[]
643,2016-12-29,RT @OscarWoodxx: flip flop in Barcelona https://t.co/wibGvhKCiG,564,0,0,[]
647,2016-12-29,my new son https://t.co/NihcwIawul,337,0,0,[]
652,2016-12-29,Here are 10 Best foods that burns Belly Fat FAST! https://t.co/isaq73a7zx https://t.co/ZbjtI0Noa5,2220,0,0,[]
654,2016-12-29,if you wade around forever you will surely drown,289,0,0,[]
657,2016-12-29,"No ma'am, if he think about yelling at me I'm being picture number 1 https://t.co/kwh8k0iiJI",470,0,0,[]
660,2016-12-29,"Goddess of pengness, who is hyping you? Shior. Your family is interesting &amp; amazing. I've seen my gift box oh",14108,0,0,[]
661,2016-12-29,"if you stare at the ceiling of an airplane, i promise at least two other people will start doing it too",1270,0,0,[]
667,2016-12-29,exhausted.,428,0,0,[]
668,2016-12-29,I liked a @YouTube video from @bellasonyoutube https://t.co/ZADJ2LZ9dX Nikki Bella's Blink 182 car accident story and an update from,666,0,0,[]
674,2016-12-29,RT @emmamayxo: need to make some big changes in my life in 2017,324,0,0,[]
683,2016-12-29,wtf is this cherry strawberry shit on sc?,2268,0,0,[]
686,2016-12-29,WHAT ELSE. PMSL https://t.co/0mEqZ8OzLb,68,0,0,[]
690,2016-12-29,@_dominicJones which hospital you at,3329,0,0,[]
699,2016-12-29,it's soooooo quiet in my room,384,0,0,[]
709,2016-12-29,"Book Your Session Today #TMMGRecordingStudios New Locations In Florence, SC https://t.co/FA6WuFifbA https://t.co/TBVbN6S4j1",54719,0,0,"[{'text': 'TMMGRecordingStudios', 'indices': [24, 45]}]"
713,2016-12-29,RT @uhohwow: for the most part you should do whatever you want,371,0,0,[]
715,2016-12-29,"""and I was advancing in Judaism beyond many of my contemporaries among my countrymen, being more extremely zealous for m..."" ~Galatians 1:14",77,0,0,[]
717,2016-12-29,"BRPD arrests man in connection with fatal Education St. shooting, https://t.co/BRggQfjLLu",5209,0,0,[]
718,2016-12-29,"hit the lights
#TeamGOT7",5,0,0,"[{'text': 'TeamGOT7', 'indices': [15, 24]}]"
722,2016-12-29,RT @GraysonDolan: My sleep schedule doesn't make any sense,133,0,0,[]
730,2016-12-29,Double Penetrator Cock Ring (purple) https://t.co/TlKusHNuV8  #erotic #sextoys #babes https://t.co/C57PyqhUVE,94,0,0,"[{'text': 'erotic', 'indices': [62, 69]}, {'text': 'sextoys', 'indices': [70, 78]}, {'text': 'babes', 'indices': [79, 85]}]"
2,2016-12-29,[HOWLS WITH LAUGHTER],279,0,0,[]
7,2016-12-29,105 #TeamGOT7 #SOOMPIAWARDS,434,0,0,"[{'text': 'TeamGOT7', 'indices': [4, 13]}, {'text': 'SOOMPIAWARDS', 'indices': [14, 27]}]"
8,2016-12-29,"We are looking for musicians, artists and bands to come on our show next year. Get in contact with us, we would... https://t.co/TsfvDGT1ke",11,0,0,[]
31,2016-12-29,RT @yoBitchMines: Always looked out on the low. Random shit like that. I miss you. http://t.co/diw5uFbgue,843,0,0,[]
39,2016-12-29,RT RT M_Orea19 #VideoMTV2016 Lady Gaga,71,0,0,"[{'text': 'VideoMTV2016', 'indices': [15, 28]}]"
46,2016-12-29,You cant ever be the problem?,910,0,0,[]
50,2016-12-29,"SEOUL, ILSAN(HOMETOWN)
#TeamBTS #SOOMPIAWARDS",51,0,0,"[{'text': 'TeamBTS', 'indices': [23, 31]}, {'text': 'SOOMPIAWARDS', 'indices': [32, 45]}]"
52,2016-12-29,Happy #MasturbationMonday and Belated Merry Christmas! https://t.co/1dKC9Ge1MS via @KaylaLords,19018,0,0,"[{'text': 'MasturbationMonday', 'indices': [6, 25]}]"
62,2016-12-29,"RT @brinklebrother: fuck i love my gee eff

sleep tight twitter https://t.co/MoQN7fa18k",117,0,0,[]
63,2016-12-29,I feel like I have to add a excerpt from Ginuwine's So Anxious in my wedding vows.,306,0,0,[]
69,2016-12-29,RT @ModelsActivity: A$AP Rocky for Vanity Fair https://t.co/i0VInaAlX2,717,0,0,[]
78,2016-12-29,https://t.co/psl9hpsi3x,3154,0,0,[]
84,2016-12-29,10 Awesome Airbnb #Destinations For A Festive New Year With Friends https://t.co/IvDqajPfxm,50,0,0,"[{'text': 'Destinations', 'indices': [18, 31]}]"
93,2016-12-29,#TeamGOT7 jaebum with an undercut is amazing. I need it back https://t.co/ai8YJZjz9w,441,0,0,"[{'text': 'TeamGOT7', 'indices': [0, 9]}]"
94,2016-12-29,"hadetea Hai Kak, untuk migrasi ke Pascabayar bisa langsung ke Gerai Indosat Ooredoo ya kak. Thx ^Alya",4,0,0,[]
112,2016-12-29,RT @sanjeevinsan2: The fabulous hero in this year is @Gurmeetramrahim ji insan who show us ryt path in film #My2016Hero,184,0,0,"[{'text': 'My2016Hero', 'indices': [108, 119]}]"
116,2016-12-29,You're such a nice girl. https://t.co/JpBwuk9zbN,3328,0,0,[]
118,2016-12-29,Goodnight,1511,0,0,[]
130,2016-12-29,"POP!: Create the Perfect Pitch, Title, and Tagline for Anything - https://t.co/6NxE11icIo",9209,0,0,[]
140,2016-12-29,RT @lameesalhassar: See this #AmazonGiveaway for: Planet DAN-X34 (Kindle Edition). NoPurchNec: https://t.co/eImBuBfFYX only 9 books left,41807,0,0,"[{'text': 'AmazonGiveaway', 'indices': [29, 44]}]"
142,2016-12-29,RT @caraxian: I'm making a new website or something https://t.co/SfgH7aGsuU,112,0,0,[]
148,2016-12-29,"STACKED!! SEXY YOGA BABE WITH HUGE RACK WORKING OUT IN A FIELD (Photos),

&gt;&gt;&gt;https://t.co/qtzGwn8DfQ",12556,0,0,[]
154,2016-12-29,I like your bad attitude,1656,0,0,[]
155,2016-12-29,RT RuubzThaGreat23 #VideoMTV2016 Lady Gaga,91,0,0,"[{'text': 'VideoMTV2016', 'indices': [19, 32]}]"
156,2016-12-29,RT @BharathanHere: #Bairavaa trailer date will be announced soon :),10,0,0,"[{'text': 'Bairavaa', 'indices': [19, 28]}]"
170,2016-12-29,RT @SoAlmondie: God Bless this baby. Please RT to find his people. https://t.co/xTKvEiRZB9,469,0,0,[]
173,2016-12-29,"#Hot #Sales #Yeezy 350 #Boost, US SIZE 10, Worn Few Times Inside Only https://t.co/QlEzggiDGt #Shoes https://t.co/DAEf7z3uEa",132,0,0,"[{'text': 'Hot', 'indices': [0, 4]}, {'text': 'Sales', 'indices': [5, 11]}, {'text': 'Yeezy', 'indices': [12, 18]}, {'text': 'Boost', 'indices': [23, 29]}, {'text': 'Shoes', 'indices': [94, 100]}]"
